,first_prize,first_prize_size,prize_pool,resrult_bef1,resrult_bef2,resrult_bef3,resrult_bef4,resrult_bef5,resrult_beh1,resrult_beh2,result_day,result_num,second_prize,second_prize_size,total_bet_amount
955,"6,975,684",3,"98,643,241",8,19,23,27,32,3,5,2013/7/24,13085,"62,063",65,"109,057,485"
956,0,0,"105,974,540",8,22,26,29,35,1,5,2013/7/22,13084,"139,049",31,"109,893,917"
957,"5,000,000",14,"86,994,313",26,29,30,32,35,4,10,2013/7/20,13083,"12,000",345,"123,762,556"
958,0,0,"171,994,313",3,9,25,26,33,3,12,2013/7/17,13082,"155,511",30,"112,633,760"
959,"10,000,000",1,"150,300,415",7,9,15,17,23,2,7,2013/7/15,13081,"209,297",34,"115,556,938"
960,0,0,"132,673,164",6,21,23,27,31,4,6,2013/7/13,13080,"221,780",27,"121,739,755"
961,"8,780,721",2,"106,225,828",9,10,17,21,34,1,7,2013/7/10,13079,"52,183",81,"111,146,788"
962,"8,951,872",2,"104,883,662",2,7,23,31,33,2,8,2013/7/8,13078,"150,547",29,"110,464,206"
963,"7,605,661",3,"103,028,044",24,26,30,32,35,6,12,2013/7/6,13077,"75,745",61,"121,705,850"
964,"7,405,796",3,"106,302,568",13,15,16,26,27,9,10,2013/7/3,13076,"153,561",34,"110,287,003"
965,"8,098,136",2,"111,311,262",1,11,13,19,35,7,8,2013/7/1,13075,"169,939",28,"111,388,586"
966,"6,569,851",3,"112,228,527",6,14,20,24,32,1,7,2013/6/29,13074,"63,912",63,"124,113,767"
967,"7,333,431",3,"124,925,587",3,5,23,27,31,2,6,2013/6/26,13073,"165,827",34,"116,689,022"
968,"5,560,590",7,"131,224,965",12,27,28,33,35,3,5,2013/6/24,13072,"18,887",159,"115,290,338"
969,"7,929,319",3,"170,320,645",13,19,26,27,28,3,11,2013/6/22,13071,"61,669",77,"129,186,697"
970,"10,000,000",1,"172,138,704",9,12,18,21,29,1,8,2013/6/19,13070,"58,389",75,"113,538,678"
971,"10,000,000",1,"165,804,899",6,12,13,16,30,7,12,2013/6/17,13069,"130,460",41,"112,197,585"
972,"6,057,629",5,"151,050,094",10,17,27,34,35,5,7,2013/6/15,13068,"41,475",73,"123,220,775"
973,"7,144,174",3,"168,117,873",2,3,5,8,29,10,12,2013/6/12,13067,"214,417",17,"105,168,115"
974,"10,000,000",1,"173,469,085",6,7,13,33,34,2,11,2013/6/10,13066,"73,519",55,"108,172,336"
975,"10,000,000",1,"164,666,357",9,28,31,34,35,2,9,2013/6/8,13065,"14,102",284,"123,733,625"
976,"10,000,000",1,"159,171,307",21,24,26,28,32,1,3,2013/6/5,13064,"250,446",21,"109,225,079"
977,"10,000,000",1,"146,067,573",3,5,11,27,28,5,6,2013/6/3,13063,"208,892",25,"108,064,818"
978,"7,129,714",5,"133,663,835",1,5,8,9,12,9,12,2013/6/1,13062,"184,871",36,"123,085,059"
979,0,0,"142,690,976",1,14,18,21,32,5,10,2013/5/29,13061,"346,026",18,"104,825,840"
980,"5,477,724",7,"116,219,946",15,25,26,32,35,5,10,2013/5/27,13060,"37,010",57,"97,754,407"
981,0,0,"148,773,878",3,8,11,24,27,7,12,2013/5/25,13059,"113,884",42,"107,444,050"
982,"9,312,826",2,"125,968,561",20,21,27,31,35,7,11,2013/5/22,13058,"187,922",27,"97,868,322"
983,0,0,"123,030,080",7,15,27,33,35,7,10,2013/5/20,13057,"170,063",22,"95,419,334"
984,"8,215,874",2,"106,703,983",11,22,30,32,35,3,4,2013/5/18,13056,"81,973",59,"106,923,534"
985,"6,903,540",3,"107,162,071",4,5,22,23,24,3,9,2013/5/15,13055,"114,786",35,"97,894,933"
986,"6,929,758",4,"114,882,950",5,8,21,30,32,1,8,2013/5/13,13054,"202,599",23,"97,491,675"
987,"5,000,000",8,"123,304,395",13,31,33,34,35,5,7,2013/5/11,13053,"12,000",231,"107,125,902"
988,"6,034,952",6,"166,304,395",1,2,10,29,31,1,10,2013/5/8,13052,"73,925",52,"99,005,450"
989,"10,000,000",1,"189,058,365",5,8,15,18,33,7,8,2013/5/6,13051,"95,987",46,"101,017,433"
990,"7,415,141",2,"183,101,262",14,22,30,32,33,7,8,2013/5/4,13050,"50,952",56,"108,845,242"
991,"10,000,000",1,"185,855,837",18,22,25,31,32,4,6,2013/5/1,13049,"88,974",38,"90,270,660"
992,"5,505,453",7,"180,774,662",10,11,23,32,33,1,4,2013/4/29,13048,"76,089",43,"93,439,302"
993,0,0,"228,283,036",12,20,28,30,35,3,11,2013/4/27,13047,"182,602",25,"108,924,465"
994,0,0,"207,466,383",15,16,19,25,32,5,11,2013/4/24,13046,"175,327",28,"98,130,483"
995,"7,189,671",3,"186,295,531",8,11,12,21,25,2,7,2013/4/22,13045,"107,688",41,"98,754,178"
996,"8,372,919",2,"192,471,304",7,11,13,18,28,5,10,2013/4/20,13044,"176,096",29,"108,144,031"
997,"6,632,735",2,"192,316,919",7,13,25,34,35,7,9,2013/4/17,13043,"96,754",30,"100,358,246"
998,"9,154,000",2,"200,479,790",2,6,22,23,33,1,6,2013/4/15,13042,"182,193",28,"98,411,504"
999,"6,640,933",3,"198,017,788",3,13,14,15,34,5,8,2013/4/13,13041,"29,727",81,"108,882,630"
1000,"10,000,000",1,"205,633,582",16,17,22,26,35,3,10,2013/4/10,13040,"482,261",12,"98,544,111"
1001,0,0,"192,846,712",6,23,30,33,35,7,10,2013/4/8,13039,"68,767",42,"96,554,089"
1002,0,0,"180,313,811",1,19,24,25,26,7,9,2013/4/6,13038,"160,166",28,"103,728,759"
1003,"8,717,832",1,"159,171,880",2,26,31,32,34,6,8,2013/4/3,13037,"56,847",40,"93,728,141"
1004,"9,305,077",1,"158,595,131",8,12,32,33,35,3,5,2013/4/1,13036,"66,745",40,"94,764,559"
1005,"6,345,873",6,"157,137,514",5,14,28,32,34,7,8,2013/3/30,13035,"143,178",34,"105,886,815"
1006,"6,840,774",3,"175,024,647",1,3,11,19,29,4,8,2013/3/27,13034,"182,556",23,"98,117,695"
1007,0,0,"183,084,465",12,18,22,28,31,1,11,2013/3/25,13033,"359,497",16,"94,424,531"
1008,"10,000,000",1,"159,896,906",12,27,28,33,35,1,8,2013/3/23,13032,"108,929",35,"101,795,038"
1009,"10,000,000",1,"152,903,939",12,17,18,26,32,10,11,2013/3/20,13031,"200,474",23,"92,857,755"
1010,0,0,"142,906,622",3,5,9,10,28,5,7,2013/3/18,13030,"169,964",24,"92,399,963"
1011,"10,000,000",1,"124,168,043",5,7,17,25,26,4,10,2013/3/16,13029,"74,024",50,"100,525,965"
1012,0,0,"117,290,371",13,19,28,30,34,8,12,2013/3/13,13028,"143,436",30,"90,226,179"
1013,"5,000,000",1,"99,217,311",3,12,14,24,35,3,8,2013/3/11,13027,"133,467",29,"88,478,779"
1014,"5,000,000",3,"86,999,987",2,10,16,30,33,5,6,2013/3/9,13026,"49,382",64,"96,984,428"
1015,"5,000,000",1,"95,037,003",3,23,25,26,28,10,12,2013/3/6,13025,"339,352",13,"89,233,230"
1016,"5,000,000",1,"84,966,486",9,12,14,18,24,1,4,2013/3/4,13024,"258,208",20,"88,302,567"
1017,0,0,"68,857,932",5,19,24,26,35,5,7,2013/3/2,13023,"100,825",36,"93,617,454"
1018,"5,000,000",1,"53,204,819",3,4,13,17,23,3,8,2013/2/27,13022,"290,650",14,"86,402,223"
1019,"5,000,000",1,"43,329,822",23,24,28,30,33,1,11,2013/2/25,13021,"142,537",28,"84,584,535"
1020,0,0,"30,797,768",6,11,20,31,32,5,9,2013/2/23,13020,"83,353",33,"90,505,561"
1021,"5,000,000",1,"18,419,704",6,12,17,29,30,7,11,2013/2/20,13019,"45,540",57,"78,774,727"
1022,"5,000,000",1,"11,738,506",20,23,31,33,34,3,9,2013/2/18,13018,"31,860",48,"72,887,266"
1023,"4,762,252",39,0,11,14,22,29,34,5,11,2013/2/16,13017,"31,945",123,"92,868,182"
1024,0,0,"170,130,710",5,15,19,27,32,8,9,2013/2/6,13016,"185,254",23,"93,354,624"
1025,"7,891,600",2,"152,902,085",14,15,26,32,33,1,11,2013/2/4,13015,"187,018",22,"90,554,838"
1026,"10,000,000",1,"154,624,839",5,8,25,29,31,2,4,2013/2/2,13014,"108,995",41,"102,516,364"
1027,0,0,"146,150,128",13,15,29,30,35,1,11,2013/1/30,13013,"43,411",61,"91,878,143"
1028,0,0,"135,535,963",1,14,31,32,34,2,11,2013/1/28,13012,"457,265",11,"90,273,475"
1029,"8,253,813",3,"116,673,757",1,2,8,15,23,6,9,2013/1/26,13011,"268,910",20,"103,189,764"
1030,0,0,"117,031,592",9,15,17,18,29,9,11,2013/1/23,13010,"103,430",34,"93,053,917"
1031,"5,809,955",5,"100,586,068",10,17,19,27,29,5,12,2013/1/21,13009,"39,572",75,"92,051,355"
1032,"10,000,000",1,"124,053,473",2,7,25,29,34,3,6,2013/1/19,13008,"422,851",13,"103,090,366"
1033,"5,000,000",2,"116,585,204",14,29,32,33,34,3,6,2013/1/16,13007,"12,000",87,"93,622,278"
1034,"9,579,253",1,"126,585,204",8,20,25,31,32,5,7,2013/1/14,13006,"104,370",42,"91,873,354"
1035,0,0,"123,594,996",18,22,26,28,31,10,12,2013/1/12,13005,"205,565",25,"102,731,749"
1036,"5,949,602",4,"101,548,129",7,8,12,20,25,3,7,2013/1/9,13004,"55,795",53,"93,113,469"
1037,"10,000,000",1,"120,141,232",1,16,18,21,31,9,12,2013/1/7,13003,"173,939",29,"92,114,091"
1038,0,0,"108,094,375",4,20,27,31,32,6,12,2013/1/5,13002,"346,173",14,"97,887,870"
1039,0,0,"87,583,599",6,9,11,31,32,5,11,2013/1/2,13001,"206,504",18,"82,539,302"
1040,0,0,"69,462,813",3,26,27,31,32,3,9,2012/12/31,12154,"178,258",20,"85,173,381"
1041,"5,000,000",1,"54,890,188",8,9,10,13,22,5,10,2012/12/29,12153,"153,153",28,"92,912,437"
1042,"5,000,000",6,"42,430,665",4,17,26,33,34,2,8,2012/12/26,12152,"135,756",30,"86,036,210"
1043,0,0,"69,714,376",3,19,20,24,33,3,4,2012/12/24,12151,"158,969",24,"84,629,482"
1044,0,0,"51,830,291",2,14,18,24,31,2,3,2012/12/22,12150,"426,703",12,"93,073,171"
1045,"5,000,000",2,"30,708,485",2,10,23,33,34,5,10,2012/12/19,12149,"83,375",39,"86,183,124"
1046,"5,000,000",2,"32,076,134",4,16,27,29,34,6,11,2012/12/17,12148,"81,411",44,"86,921,952"
1047,"5,000,000",2,"28,529,333",2,3,17,19,33,2,9,2012/12/15,12147,"351,175",14,"95,259,080"
1048,"5,000,000",3,"22,302,458",1,10,13,17,26,6,8,2012/12/12,12146,"143,280",30,"88,326,469"
1049,"5,000,000",1,"22,893,881",5,22,31,33,35,6,9,2012/12/10,12145,"37,323",51,"83,242,808"
1050,"5,345,297",15,"3,369,368",11,13,14,21,29,1,10,2012/12/8,12144,"132,393",35,"100,893,900"
1051,"6,025,581",2,"102,870,962",9,27,29,30,31,3,6,2012/12/5,12143,"12,297",101,"90,699,066"
1052,"8,569,317",1,"109,794,215",15,19,29,34,35,7,10,2012/12/3,12142,"50,494",58,"90,411,341"
1053,"10,000,000",1,"109,227,850",3,11,19,23,34,2,12,2012/12/1,12141,"77,703",53,"97,483,582"
1054,"5,274,814",10,"102,910,036",7,17,27,28,29,9,10,2012/11/28,12140,"12,000",169,"89,995,813"
1055,"6,779,507",3,"159,798,479",9,10,12,22,25,4,11,2012/11/26,12139,"82,131",46,"89,470,036"
1056,"6,985,552",4,"168,189,135",13,17,27,31,33,6,12,2012/11/24,12138,"95,230",43,"99,444,792"
1057,"6,731,203",3,"176,275,822",3,12,20,21,27,1,6,2012/11/21,12137,"164,876",27,"92,645,458"
1058,"6,399,609",2,"187,811,157",2,23,29,30,31,1,4,2012/11/19,12136,"18,747",106,"93,630,031"
1059,0,0,"195,352,677",3,5,17,18,33,6,7,2012/11/17,12135,"143,708",34,"99,774,197"
1060,"7,083,957",2,"174,119,756",1,6,18,32,35,2,7,2012/11/14,12134,"34,907",70,"90,893,857"
1061,0,0,"177,867,882",5,7,13,29,30,1,5,2012/11/12,12133,"185,749",24,"91,763,431"
1062,"6,760,872",3,"158,224,875",5,8,21,25,33,1,11,2012/11/10,12132,"25,631",126,"99,422,591"
1063,"10,000,000",1,"165,300,948",2,16,18,27,30,8,12,2012/11/7,12131,"106,385",29,"90,069,224"
1064,"8,206,711",1,"162,055,982",14,19,23,29,30,6,7,2012/11/5,12130,"135,733",21,"87,503,658"
1065,"10,000,000",1,"162,359,872",1,7,21,28,31,3,9,2012/11/3,12129,"113,161",30,"94,242,307"
1066,"5,000,000",13,"158,101,513",9,10,19,30,31,4,11,2012/10/31,12128,"12,000",136,"86,991,830"
1067,"10,000,000",1,"232,101,513",12,13,14,25,35,10,12,2012/10/29,12127,"138,429",31,"87,738,452"
1068,0,0,"222,582,953",13,14,21,28,29,5,10,2012/10/27,12126,"239,654",21,"95,611,728"
1069,0,0,"202,092,498",6,14,17,22,35,1,2,2012/10/24,12125,"146,921",28,"86,722,271"
1070,"9,732,065",1,"185,343,410",7,11,19,20,35,5,10,2012/10/22,12124,"47,510",55,"84,938,472"
1071,"7,423,207",2,"183,245,311",5,8,18,30,33,1,9,2012/10/20,12123,"60,961",44,"92,384,268"
1072,"10,000,000",1,"185,975,688",23,24,25,29,31,3,12,2012/10/17,12122,"70,347",55,"84,662,712"
1073,"5,797,310",6,"180,675,093",7,18,20,29,30,5,6,2012/10/15,12121,"50,260",59,"85,404,825"
1074,"9,920,032",1,"205,781,709",2,10,21,23,29,3,4,2012/10/13,12120,"57,143",52,"93,463,759"
1075,"10,000,000",1,"203,401,661",5,6,9,19,32,6,9,2012/10/10,12119,"134,869",25,"84,197,556"
1076,0,0,"198,330,008",5,17,25,30,33,1,12,2012/10/8,12118,"131,161",30,"82,368,464"
1077,"7,174,572",2,"181,213,469",1,12,18,21,33,7,8,2012/10/6,12117,"17,809",134,"86,058,922"
1078,0,0,"184,689,749",1,11,18,20,22,7,10,2012/10/3,12116,"133,899",24,"72,022,417"
1079,0,0,"169,023,532",1,6,13,19,23,6,9,2012/10/1,12115,"440,674",9,"69,446,925"
1080,0,0,"154,150,771",3,6,21,33,35,1,7,2012/9/29,12114,"274,665",18,"89,017,250"
1081,"6,159,271",2,"133,756,829",3,10,22,27,29,3,12,2012/9/26,12113,"16,202",84,"80,773,978"
1082,"7,509,082",2,"140,279,011",1,2,28,31,35,5,7,2012/9/24,12112,"138,505",26,"81,099,610"
1083,0,0,"143,493,586",1,24,25,30,33,4,11,2012/9/22,12111,"235,216",17,"88,314,707"
1084,"5,832,108",5,"125,852,385",1,11,17,19,26,5,12,2012/9/19,12110,"72,231",33,"81,741,224"
1085,"6,225,248",4,"144,611,573",1,22,30,32,35,9,11,2012/9/17,12109,"70,721",42,"81,799,464"
1086,"10,000,000",1,"157,260,079",6,7,12,24,35,2,6,2012/9/15,12108,"68,970",48,"90,264,220"
1087,0,0,"153,914,360",4,7,9,22,33,1,3,2012/9/12,12107,"138,633",28,"81,786,911"
1088,"7,920,817",2,"137,174,318",15,23,25,29,31,9,10,2012/9/10,12106,"231,810",15,"80,675,002"
1089,"7,761,792",2,"138,411,865",5,6,14,15,31,6,8,2012/9/8,12105,"152,455",26,"89,754,073"
1090,0,0,"140,640,872",16,18,24,25,27,4,9,2012/9/5,12104,"205,246",20,"81,198,871"
1091,"9,663,383",1,"121,552,988",2,9,18,23,24,1,4,2012/9/3,12103,"224,066",21,"79,540,358"
1092,"10,000,000",1,"118,360,865",2,4,6,13,35,4,8,2012/9/1,12102,"207,994",22,"87,514,716"
1093,"5,000,000",1,"109,329,359",2,5,8,9,31,3,7,2012/8/29,12101,"231,955",16,"80,597,889"
1094,"5,299,455",11,"97,280,598",7,9,13,19,27,1,3,2012/8/27,12100,"62,386",40,"81,304,308"
1095,0,0,"160,992,010",12,18,24,25,32,2,12,2012/8/25,12099,"289,212",17,"90,063,317"
1096,"7,690,908",1,"140,602,551",2,11,28,29,30,6,12,2012/8/22,12098,"54,156",47,"82,055,498"
1097,"10,000,000",1,"142,144,368",9,17,24,29,32,1,2,2012/8/20,12097,"112,192",26,"80,344,147"
1098,0,0,"138,933,742",5,10,19,24,35,8,9,2012/8/18,12096,"78,763",44,"88,805,215"
1099,"7,260,601",2,"122,925,022",6,9,22,27,30,8,12,2012/8/15,12095,"132,377",29,"81,331,179"
1100,"6,712,149",2,"127,108,672",2,14,23,32,35,1,10,2012/8/13,12094,"98,269",26,"78,940,678"
1101,"10,000,000",1,"133,431,285",2,16,21,31,33,4,11,2012/8/11,12093,"204,182",22,"88,134,396"
1102,"7,033,397",2,"124,289,219",8,9,23,25,31,2,12,2012/8/8,12092,"138,762",23,"77,673,891"
1103,"7,921,491",1,"129,358,969",3,10,28,31,33,1,9,2012/8/6,12091,"104,572",28,"78,967,695"
1104,"10,000,000",1,"130,347,386",2,21,27,29,33,2,10,2012/8/4,12090,"100,333",37,"86,568,483"
1105,0,0,"125,297,322",6,12,21,29,32,6,11,2012/8/1,12089,"159,223",23,"78,492,327"
1106,"7,856,000",2,"108,698,300",13,17,24,30,35,2,10,2012/7/30,12088,"224,000",14,"77,824,388"
1107,"5,000,000",1,"110,130,296",1,6,7,21,31,4,11,2012/7/28,12087,"261,323",16,"87,077,255"
1108,0,0,"95,922,991",3,20,25,29,32,5,10,2012/7/25,12086,"201,532",17,"78,946,927"
1109,"5,470,189",7,"82,168,393",7,18,29,31,33,10,12,2012/7/23,12085,"84,670",33,"79,262,178"
1110,"9,773,682",1,"122,538,709",21,24,27,29,31,1,2,2012/7/21,12084,"149,762",31,"87,316,969"
1111,"10,000,000",1,"119,081,870",16,19,28,29,31,5,8,2012/7/18,12083,"141,296",26,"80,519,889"
1112,"8,572,096",2,"114,033,805",2,4,9,10,15,8,10,2012/7/16,12082,"173,824",22,"80,587,602"
1113,"9,538,563",1,"113,317,516",10,16,17,30,35,1,8,2012/7/14,12081,"107,580",36,"88,440,294"
1114,0,0,"110,424,961",11,12,14,25,28,2,5,2012/7/11,12080,"209,925",19,"80,420,397"
1115,"5,000,000",1,"92,633,784",1,5,25,32,33,1,10,2012/7/9,12079,"421,285",11,"79,358,981"
1116,"5,000,000",4,"80,255,739",1,2,23,25,35,5,12,2012/7/7,12078,"107,431",38,"90,043,223"
1117,"5,000,000",5,"82,771,249",10,30,32,33,34,2,3,2012/7/4,12077,"12,000",135,"80,443,734"
1118,0,0,"110,771,249",2,14,16,22,24,2,5,2012/7/2,12076,"378,898",14,"80,072,550"
1119,0,0,"90,026,538",7,9,10,18,22,5,10,2012/6/30,12075,"180,579",24,"91,308,852"
1120,"5,124,457",50,"70,930,242",10,22,23,30,32,1,7,2012/6/27,12074,"77,398",47,"89,310,405"
1121,"10,000,000",1,"311,595,963",18,23,29,33,34,2,7,2012/6/25,12073,"155,368",25,"88,041,836"
1122,0,0,"306,680,564",4,8,17,22,25,4,10,2012/6/23,12072,"198,049",23,"96,524,190"
1123,"7,112,532",2,"286,925,096",13,23,29,31,34,6,8,2012/6/20,12071,"119,225",33,"91,655,172"
1124,0,0,"292,784,939",9,22,23,32,34,6,8,2012/6/18,12070,"137,976",28,"90,123,786"
1125,"10,000,000",1,"276,745,169",2,4,22,25,34,2,11,2012/6/16,12069,"387,023",14,"101,566,246"
1126,0,0,"263,814,038",1,21,31,32,35,3,6,2012/6/13,12068,"23,820",70,"89,260,141"
1127,"10,000,000",1,"256,596,305",20,22,27,30,33,1,2,2012/6/11,12067,"216,836",19,"88,206,089"
1128,0,0,"247,731,515",1,20,25,29,33,4,6,2012/6/9,12066,"217,826",20,"98,611,893"
1129,"7,656,219",2,"227,963,752",10,22,28,29,34,5,11,2012/6/6,12065,"82,748",41,"90,420,169"
1130,"9,566,131",1,"229,995,094",9,12,13,15,30,9,10,2012/6/4,12064,"183,103",23,"90,348,096"
1131,"7,896,195",2,"227,036,376",11,25,26,29,35,1,2,2012/6/2,12063,"76,924",43,"98,939,363"
1132,"5,000,000",30,"228,347,790",21,32,33,34,35,8,9,2012/5/30,12062,"12,000",507,"92,554,549"
1133,"8,270,453",2,"384,347,790",5,10,14,27,33,7,9,2012/5/28,12061,"54,644",69,"90,048,368"
1134,"10,000,000",1,"384,536,427",2,16,21,24,30,6,10,2012/5/26,12060,"216,993",22,"101,189,600"
1135,"7,176,230",4,"379,705,028",9,13,19,21,27,3,4,2012/5/23,12059,"201,502",24,"95,348,657"
1136,"6,397,617",2,"386,647,639",13,21,29,31,35,4,12,2012/5/21,12058,"44,634",59,"94,702,479"
1137,"10,000,000",1,"395,939,072",1,2,14,33,34,3,5,2012/5/19,12057,"203,780",22,"93,786,172"
1138,"7,996,485",2,"386,376,159",11,21,23,26,34,7,9,2012/5/16,12056,"151,337",24,"86,198,008"
1139,"7,012,551",2,"387,386,703",7,22,26,32,33,1,8,2012/5/14,12055,"38,116",59,"84,354,924"
1140,"7,473,162",2,"391,349,045",1,16,18,27,30,10,11,2012/5/12,12054,"399,703",12,"93,112,833"
1141,0,0,"395,477,861",11,12,26,28,31,7,12,2012/5/9,12053,"223,260",20,"82,756,548"
1142,"10,000,000",1,"377,226,308",10,20,26,31,33,10,12,2012/5/7,12052,"166,280",22,"81,471,740"
1143,"10,000,000",1,"370,141,010",1,2,17,18,33,5,12,2012/5/5,12051,"233,300",22,"92,673,669"
1144,"8,012,098",2,"357,744,136",13,17,22,28,29,1,10,2012/5/2,12050,"116,073",31,"83,400,618"
1145,0,0,"358,707,839",9,18,22,27,31,10,12,2012/4/30,12049,"151,668",24,"78,398,644"
1146,"6,045,041",3,"343,351,390",6,9,26,30,35,5,6,2012/4/28,12048,"29,716",73,"94,540,722"
1147,0,0,"355,708,159",5,7,17,30,34,3,10,2012/4/25,12047,"218,464",14,"84,357,630"
1148,0,0,"342,272,592",4,8,19,23,27,4,11,2012/4/23,12046,"138,765",23,"82,530,964"
1149,"9,201,429",1,"327,494,107",5,11,17,20,28,11,12,2012/4/21,12045,"41,727",87,"92,180,256"
1150,"7,310,376",3,"325,410,674",3,4,14,32,35,1,2,2012/4/18,12044,"504,082",11,"85,892,219"
1151,0,0,"330,934,635",1,6,25,31,34,3,9,2012/4/16,12043,"155,260",17,"84,038,794"
1152,"6,613,924",3,"317,892,751",7,24,27,28,35,7,12,2012/4/14,12042,"119,549",33,"91,457,793"
1153,"9,920,805",1,"328,725,027",1,2,13,22,23,2,10,2012/4/11,12041,"156,216",27,"83,292,294"
1154,0,0,"324,915,094",2,13,23,28,29,1,5,2012/4/9,12040,"139,686",30,"83,497,529"
1155,"7,811,240",3,"305,743,107",15,21,22,24,35,1,5,2012/4/7,12039,"67,415",60,"93,381,476"
1156,0,0,"308,092,525",11,23,25,31,35,1,3,2012/4/4,12038,"425,213",10,"79,903,202"
1157,0,0,"288,320,107",9,13,27,31,35,3,10,2012/4/2,12037,"100,038",27,"78,247,988"
1158,0,0,"275,715,296",1,9,20,30,31,8,12,2012/3/31,12036,"61,841",84,"93,125,386"
1159,"7,421,871",3,"255,400,272",1,4,30,32,35,8,12,2012/3/28,12035,"167,025",26,"85,560,035"
1160,"7,726,144",2,"259,501,847",1,8,15,16,29,8,9,2012/3/26,12034,"218,764",18,"85,603,413"
1161,0,0,"261,869,884",8,13,19,27,32,1,8,2012/3/24,12033,"105,351",41,"94,884,885"
1162,0,0,"241,879,359",7,8,16,26,34,7,11,2012/3/21,12032,"98,441",42,"86,307,926"
1163,"7,763,574",2,"222,387,989",19,21,23,25,30,3,8,2012/3/19,12031,"234,813",18,"86,577,924"
1164,"10,000,000",1,"224,610,048",3,21,22,26,32,1,3,2012/3/17,12030,"367,456",15,"98,542,242"
1165,0,0,"213,113,822",4,7,8,18,29,7,10,2012/3/14,12029,"125,662",27,"89,622,157"
1166,0,0,"198,411,361",10,12,15,33,34,3,10,2012/3/12,12028,"60,766",35,"86,559,171"
1167,"6,159,670",6,"189,752,158",3,10,11,22,31,5,7,2012/3/10,12027,"104,474",39,"95,971,572"
1168,"5,549,788",2,"209,315,120",10,11,22,23,29,2,9,2012/3/7,12026,"15,321",55,"85,927,802"
1169,"10,000,000",1,"220,170,940",1,2,5,12,27,4,7,2012/3/5,12025,"139,176",30,"87,875,533"
1170,"6,097,068",5,"210,442,692",3,11,17,21,30,3,7,2012/3/3,12024,"88,565",44,"97,249,349"
1171,"8,513,649",2,"231,239,956",7,9,17,29,35,9,10,2012/2/29,12023,"147,322",27,"91,666,115"
1172,"6,746,733",3,"230,699,005",7,12,20,33,35,1,10,2012/2/27,12022,"43,777",66,"90,283,501"
1173,"7,621,507",3,"237,838,706",10,15,21,31,34,7,8,2012/2/25,12021,"191,350",25,"99,364,364"
1174,"10,000,000",1,"241,041,919",12,14,27,29,34,3,6,2012/2/22,12020,"153,622",27,"90,897,202"
1175,"10,000,000",1,"232,722,464",7,9,17,30,34,1,12,2012/2/20,12019,"201,424",19,"89,499,046"
1176,0,0,"227,011,384",3,10,14,29,31,4,8,2012/2/18,12018,"235,881",20,"99,822,905"
1177,"5,000,000",16,"205,074,410",6,11,22,29,34,3,12,2012/2/15,12017,"12,000",338,"88,488,285"
1178,0,0,"294,074,410",5,14,20,29,31,8,12,2012/2/13,12016,"164,830",26,"87,031,289"
1179,"7,045,244",3,"275,778,245",12,13,24,26,33,6,8,2012/2/11,12015,"102,262",34,"95,884,232"
1180,"8,453,986",2,"281,574,644",10,14,24,30,32,1,12,2012/2/8,12014,"201,987",21,"83,871,244"
1181,"5,730,683",7,"281,212,681",7,8,11,12,24,1,2,2012/2/6,12013,"159,190",24,"82,271,346"
1182,"9,001,754",2,"320,252,410",6,18,22,30,35,2,7,2012/2/4,12012,"144,991",29,"92,326,799"
1183,"10,000,000",1,"318,247,147",5,19,22,29,30,2,4,2012/2/1,12011,"91,013",35,"81,889,658"
1184,0,0,"314,253,773",25,26,29,32,34,5,7,2012/1/30,12010,"102,158",34,"81,078,669"
1185,"10,000,000",1,"299,389,761",6,14,20,29,35,9,10,2012/1/21,12009,"136,635",32,"102,935,799"
1186,"10,000,000",1,"289,611,772",6,8,30,31,32,1,11,2012/1/18,12008,"60,706",52,"84,499,619"
1187,"10,000,000",1,"286,271,587",4,5,13,17,25,7,10,2012/1/16,12007,"91,632",39,"84,157,452"
1188,"10,000,000",1,"280,396,272",3,20,22,25,27,1,9,2012/1/14,12006,"163,276",29,"95,280,803"
1189,0,0,"268,966,261",1,2,29,31,33,7,12,2012/1/11,12005,"102,548",34,"87,772,129"
1190,0,0,"254,045,459",10,11,22,31,32,6,7,2012/1/9,12004,"101,974",32,"86,852,728"
1191,"8,677,334",2,"239,743,471",16,22,24,33,34,3,10,2012/1/7,12003,"233,481",21,"97,363,283"
1192,"10,000,000",1,"238,711,466",3,11,14,26,29,7,8,2012/1/4,12002,"105,304",31,"86,112,821"
1193,"5,259,017",5,"234,100,467",7,27,28,32,33,1,12,2012/1/2,12001,"12,000",138,"82,753,736"
1194,0,0,"262,691,603",4,12,16,20,28,8,11,2011/12/31,11154,"186,045",25,"101,724,253"
1195,0,0,"243,156,811",6,22,29,30,35,3,5,2011/12/28,11153,"81,259",44,"88,096,248"
1196,0,0,"228,103,496",1,4,6,21,35,2,11,2011/12/26,11152,"279,657",14,"86,403,094"
1197,"8,072,990",2,"210,904,537",7,11,14,20,27,3,10,2011/12/24,11151,"155,746",27,"96,680,030"
1198,"5,108,847",7,"211,919,872",13,22,30,33,34,6,12,2011/12/21,11150,"12,000",93,"86,462,940"
1199,"10,000,000",1,"245,776,977",2,7,12,29,31,3,5,2011/12/19,11149,"207,058",22,"87,367,470"
1200,"7,834,174",2,"236,831,159",7,10,11,26,31,3,4,2011/12/17,11148,"67,965",46,"93,916,125"
